c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_slot;c_market_name;c_name_color;c_pop
624663033;188542133;30000;1;0;Запрещенное;"После полевых испытаний";17;StatTrak™;"StatTrak™ FAMAS | Пульс (После полевых испытаний)";CF6A32;1000
624785158;188530170;6300;3;0;"Армейское качество";Поношенное;3;StatTrak™;"StatTrak™ UMP-45 | Капрал (Поношенное)";CF6A32;249
624822848;188634172;15000;1;0;"Армейское качество";"Закаленное в боях";19;StatTrak™;"StatTrak™ Tec-9 | Песчаная буря (Закаленное в боях)";CF6A32;1000
624829388;188530139;17000;1;0;"Армейское качество";"Немного поношенное";17;Обыч.;"M4A4 | Тусклые полосы (Немного поношенное)";D2D2D2;220
624938262;0;6600;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"AK-47 | Африканская сетка (После полевых испытаний)";D2D2D2;68
625345847;480085569;1600;1;0;"Армейское качество";"После полевых испытаний";3;Обыч.;"P90 | Демонтаж (После полевых испытаний)";D2D2D2;1000
625785965;0;6900;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"AK-47 | Африканская сетка (После полевых испытаний)";D2D2D2;65
626258341;188530139;54500;1;0;Засекреченное;"Прямо с завода";19;Обыч.;"Desert Eagle | Гипнотический (Прямо с завода)";D2D2D2;1000
626709318;0;2000;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;1000
626715740;188530139;399900;1;0;Засекреченное;"Немного поношенное";47;Обыч.;"AWP | Электрический улей (Немного поношенное)";D2D2D2;195
627184651;188530139;5000;1;0;Ширпотреб;"После полевых испытаний";47;Сувенирный;"Сувенирный G3SG1 | Тропическая штриховка (После полевых испытаний)";FFD700;1012
627532485;188530139;41800;1;0;Тайное;Поношенное;3;Обыч.;"P90 | Азимов (Поношенное)";D2D2D2;1029
628655362;0;6300;1;0;Ширпотреб;"Немного поношенное";47;Обыч.;"G3SG1 | Песчаная буря (Немного поношенное)";D2D2D2;13
629030632;0;6900;1;0;"Промышленное качество";"Прямо с завода";49;Обыч.;"Nova | Карамельное яблоко (Прямо с завода)";D2D2D2;73
629040447;143865972;18098;7;46;"высшего класса";;181;Обыч.;"Набор музыки | Feed Me - High Noon";D2D2D2;913
629220445;188530139;120000;1;0;"Армейское качество";"После полевых испытаний";19;Сувенирный;"Сувенирный CZ75-Auto | Нитро (После полевых испытаний)";FFD700;375
630131005;0;6900;1;0;Ширпотреб;"После полевых испытаний";17;Обыч.;"AUG | Наемник (После полевых испытаний)";D2D2D2;12
631756225;480085569;6900;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"FAMAS | Голубые брызги (После полевых испытаний)";D2D2D2;29
632060849;188530139;30000;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Атомный сплав (Немного поношенное)";D2D2D2;1000
632335555;188530139;148700;2;0;Засекреченное;"Прямо с завода";17;Обыч.;"M4A1-S | Страж (Прямо с завода)";D2D2D2;369
632382543;188530170;19000;1;0;"Армейское качество";"Немного поношенное";19;StatTrak™;"StatTrak™ P250 | Улей (Немного поношенное)";CF6A32;632
633279321;188530139;6300;2;0;"Армейское качество";"Немного поношенное";19;Обыч.;"CZ75-Auto | Спираль (Немного поношенное)";D2D2D2;115
633350328;188530170;7700;1;0;Запрещенное;"Немного поношенное";3;StatTrak™;"StatTrak™ ПП-19 Бизон | Осирис (Немного поношенное)";CF6A32;1000
633755623;188530139;2323;1;0;"Армейское качество";"После полевых испытаний";19;Обыч.;"Dual Berettas | Пантера (После полевых испытаний)";D2D2D2;1000
633986160;188530139;21000;1;0;"Армейское качество";"Прямо с завода";3;Обыч.;"P90 | Война в пустыне (Прямо с завода)";D2D2D2;572
634165433;302028390;16000;1;0;"Армейское качество";"Немного поношенное";19;Обыч.;"Glock-18 | Карамельное яблоко (Немного поношенное)";D2D2D2;132
634270018;0;6300;3;0;Ширпотреб;"Немного поношенное";3;Обыч.;"P90 | Песчаное напыление (Немного поношенное)";D2D2D2;15
634965221;188530170;7314;2;0;"Армейское качество";"Прямо с завода";75;StatTrak™;"StatTrak™ Negev | Пустынная атака (Прямо с завода)";CF6A32;403
635087669;188530170;6900;1;0;"Армейское качество";"После полевых испытаний";3;StatTrak™;"StatTrak™ UMP-45 | Капрал (После полевых испытаний)";CF6A32;203
635094842;188530139;96000;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"M4A1-S | Страж (После полевых испытаний)";D2D2D2;377
635335179;0;3550;1;0;"Промышленное качество";"Немного поношенное";19;Обыч.;"Glock-18 | Гремучая смерть (Немного поношенное)";D2D2D2;79
635374795;188530139;71000;1;0;Тайное;"Закаленное в боях";17;Обыч.;"AK-47 | Вулкан (Закаленное в боях)";D2D2D2;1016
635436680;0;6600;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"AK-47 | Африканская сетка (После полевых испытаний)";D2D2D2;63
635497394;188530139;15000;1;1;Запрещенное;"Немного поношенное";17;Обыч.;"AK-47 | Синий ламинат (Немного поношенное)";D2D2D2;687
635649387;188530139;6300;2;0;Запрещенное;"После полевых испытаний";19;Обыч.;"CZ75-Auto | Тигр (После полевых испытаний)";D2D2D2;301
635979455;188530139;6900;1;0;"Армейское качество";"После полевых испытаний";75;Обыч.;"Negev | Пустынная атака (После полевых испытаний)";D2D2D2;61
636229308;0;6900;1;0;"Промышленное качество";Поношенное;17;Обыч.;"M4A4 | Пиксельный камуфляж «Город» (Поношенное)";D2D2D2;86
637763323;0;8500;1;0;Запрещенное;"После полевых испытаний";47;Обыч.;"AWP | Гадюка (После полевых испытаний)";D2D2D2;1000
