c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_slot;c_market_name;c_name_color;c_pop
549364071;188530170;11000;1;0;"Армейское качество";"После полевых испытаний";19;StatTrak™;"StatTrak™ CZ75-Auto | Кровавая паутина (После полевых испытаний)";CF6A32;424
549375553;0;2500;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;322
549385966;0;8000;1;0;"Армейское качество";"Прямо с завода";19;Обыч.;"Glock-18 | Карамельное яблоко (Прямо с завода)";D2D2D2;487
549425300;0;6000;1;0;Запрещенное;"После полевых испытаний";49;Обыч.;"MAG-7 | Бульдозер (После полевых испытаний)";D2D2D2;517
549428269;188530170;390000;1;0;Тайное;"Прямо с завода";17;StatTrak™;"StatTrak™ M4A4 | Рентген (Прямо с завода)";CF6A32;1000
549517557;0;2390;1;1;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;274
549529632;188530139;8000;1;0;Запрещенное;"После полевых испытаний";3;Обыч.;"P90 | Вирус (После полевых испытаний)";D2D2D2;318
549544062;0;9500;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;94
549557575;0;2590;1;1;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;256
549597257;0;2360;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;308
549612301;188530139;40000;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"P250 | Роспись (Немного поношенное)";D2D2D2;848
549613541;188530139;75000;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Страж (Немного поношенное)";D2D2D2;570
549640296;188531878;10000;1;0;"Армейское качество";"После полевых испытаний";17;StatTrak™;"StatTrak™ Galil AR | Ками (После полевых испытаний)";CF6A32;1000
549694056;188530139;8000;1;1;"Армейское качество";"Немного поношенное";19;Обыч.;"P250 | Улей (Немного поношенное)";D2D2D2;523
549701603;188530139;7500;1;1;"Армейское качество";"После полевых испытаний";19;Обыч.;"USP-S | Нержавейка (После полевых испытаний)";D2D2D2;675
549746483;188530170;25000;1;0;"Армейское качество";"Немного поношенное";49;StatTrak™;"StatTrak™ Nova | Буря (Немного поношенное)";CF6A32;501
549818054;188530139;35000;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;519
550002936;0;4000;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"M4A1-S | Северный лес (После полевых испытаний)";D2D2D2;210
550021451;0;3000;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"M4A1-S | Северный лес (После полевых испытаний)";D2D2D2;242
550058420;0;2500;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;360
550104084;188530139;21500;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"AK-47 | Синий ламинат (Немного поношенное)";D2D2D2;468
550128665;188530139;34011;1;0;Засекреченное;"Прямо с завода";17;Обыч.;"FAMAS | Остаточное изображение (Прямо с завода)";D2D2D2;1000
550205822;188530139;15000;1;0;Запрещенное;"Немного поношенное";19;Обыч.;"Five-SeveN | Медная галактика (Немного поношенное)";D2D2D2;1000
550233437;188530170;10000;1;0;"Армейское качество";"Немного поношенное";47;StatTrak™;"StatTrak™ SSG 08 | Темная вода (Немного поношенное)";CF6A32;1000
550299447;0;3000;2;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"M4A1-S | Северный лес (После полевых испытаний)";D2D2D2;280
550360686;0;1600;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"AK-47 | Африканская сетка (После полевых испытаний)";D2D2D2;268
550571279;0;2500;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;250
550578111;0;12400;1;0;Запрещенное;"После полевых испытаний";19;Обыч.;"Glock-18 | Латунь (После полевых испытаний)";D2D2D2;1000
550848331;188530139;8000;1;0;"Армейское качество";"Немного поношенное";19;Обыч.;"Glock-18 | Синяя трещина (Немного поношенное)";D2D2D2;603
550929528;188530139;3900;1;0;"Армейское качество";"После полевых испытаний";19;Обыч.;"CZ75-Auto | Кровавая паутина (После полевых испыта";D2D2D2;373
550999975;188530139;4000;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"SG 553 | Пульс (После полевых испытаний)";D2D2D2;625
551037775;0;7500;1;0;"Промышленное качество";"Немного поношенное";47;Обыч.;"AWP | Африканская сетка (Немного поношенное)";D2D2D2;303
551107291;0;3500;1;0;Запрещенное;"Прямо с завода";19;Обыч.;"Dual Berettas | Синий кварц (Прямо с завода)";D2D2D2;1000
551237022;188530139;212584;1;3;Тайное;"После полевых испытаний";47;Обыч.;"AWP | Азимов (После полевых испытаний)";D2D2D2;1334
551283997;0;40000;1;0;"Промышленное качество";"После полевых испытаний";19;Обыч.;"Glock-18 | Гремучая смерть (После полевых испытаний)";D2D2D2;5
551575410;0;2500;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;332
551585626;0;5000;1;0;Ширпотреб;"После полевых испытаний";49;Обыч.;"XM1014 | Джунгли (После полевых испытаний)";D2D2D2;198
551739225;188530139;4000;1;0;"Армейское качество";"После полевых испытаний";75;Обыч.;"Negev | Почва (После полевых испытаний)";D2D2D2;115
551787686;0;12000;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"P250 | Франклин (Немного поношенное)";D2D2D2;393
551927901;188530139;490000;1;0;Тайное;"Прямо с завода";17;Обыч.;"M4A1-S | Сайрекс (Прямо с завода)";D2D2D2;291
554335604;188530139;3990;1;1;"Армейское качество";"После полевых испытаний";17;Обыч.;"Galil AR | Ками (После полевых испытаний)";D2D2D2;148
554374232;0;4550;1;0;"Промышленное качество";"Закаленное в боях";17;Обыч.;"AK-47 | Африканская сетка (Закаленное в боях)";D2D2D2;101
554981949;480085569;32131;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;1044
555711560;188530139;4989;1;0;"Армейское качество";"После полевых испытаний";19;Обыч.;"CZ75-Auto | Гексан (После полевых испытаний)";D2D2D2;182
556166814;188530139;64503;1;0;Тайное;"Немного поношенное";3;Обыч.;"P90 | Азимов (Немного поношенное)";D2D2D2;1157
